# Pathway	cat_cutrefo1-MmMm-USA-23-ATP-1873_S352_L005_Abundance	cat_cutrefo10-SbMm-USA-23-ATP-1873_S361_L005_Abundance	cat_cutrefo11-SbMm-USA-23-ATP-1873_S362_L005_Abundance	cat_cutrefo12-SbMm-USA-23-ATP-1873_S363_L005_Abundance	cat_cutrefo13-SbMm-USA-23-ATP-1873_S364_L005_Abundance	cat_cutrefo14-SbMm-USA-23-ATP-1873_S365_L005_Abundance	cat_cutrefo15-SbMm-USA-23-ATP-1873_S366_L005_Abundance	cat_cutrefo16-SbMm-USA-23-ATP-1873_S367_L005_Abundance	cat_cutrefo17-SbMm-USA-23-ATP-1873_S368_L005_Abundance	cat_cutrefo18-SbMm-USA-23-ATP-1873_S369_L005_Abundance	cat_cutrefo19-HsMm-USA-23-ATP-1873_S370_L005_Abundance	cat_cutrefo2-MmMm-USA-23-ATP-1873_S353_L005_Abundance	cat_cutrefo20-HsMm-USA-23-ATP-1873_S371_L005_Abundance	cat_cutrefo21-HsMm-USA-23-ATP-1873_S372_L005_Abundance	cat_cutrefo22-HsMm-USA-23-ATP-1873_S373_L005_Abundance	cat_cutrefo23-HsMm-USA-23-ATP-1873_S374_L005_Abundance	cat_cutrefo24-HsMm-USA-23-ATP-1873_S375_L005_Abundance	cat_cutrefo25-HsMm-USA-23-ATP-1873_S376_L005_Abundance	cat_cutrefo26-HsMm-USA-23-ATP-1873_S377_L005_Abundance	cat_cutrefo3-MmMm-USA-23-ATP-1873_S354_L005_Abundance	cat_cutrefo4-MmMm-USA-23-ATP-1873_S355_L005_Abundance	cat_cutrefo5-MmMm-USA-23-ATP-1873_S356_L005_Abundance	cat_cutrefo6-MmMm-USA-23-ATP-1873_S357_L005_Abundance	cat_cutrefo7-MmMm-USA-23-ATP-1873_S358_L005_Abundance	cat_cutrefo8-MmMm-USA-23-ATP-1873_S359_L005_Abundance	cat_cutrefo9-SbMm-USA-23-ATP-1873_S360_L005_Abundance
PWY-6936: seleno-amino acid biosynthesis (plants)	23.4844	2.38517	13.794	9.34091	0	11.6078	4.78882	24.5136	9.08253	23.6217	27.44	50.6756	53.4657	124.185	41.9557	63.0071	60.6138	114.411	59.1583	0	0	0	0	22.1066	20.7109	0
PWY-6953: dTDP-3-acetamido-&alpha;-D-fucose biosynthesis	0	0	0	0	0	0	0	0	0	0	11.651	0	12.6302	25.9289	17.4379	14.3199	3.21395	9.56621	12.1522	0	0	0	0	0	0	0
PWY-6961: L-ascorbate degradation II (bacterial, aerobic)	0	0	11.152	0	9.85745	0	0	0	0	7.65639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	11.3517	17.5	16.4347	0	6.68871	0	15.5842	26.2209	0	22.8142	6.68567	48.9177	33.4757	0	0	32.9653	0	33.3686	49.3752	0	0	0	0	16.455	19.7287	19.9418
PWY-6992: 1,5-anhydrofructose degradation	12.106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1734	8.77916	0
PWY-7013: (S)-propane-1,2-diol degradation	3.9626	12.9681	16.3402	43.2354	26.841	0	59.7296	30.2999	6.42808	12.5837	2.36566	7.63472	0	0	0	1.45144	0	0	0	0	0	0	0	15.5107	11.867	33.7602
PWY-702: L-methionine biosynthesis II	9.66314	3.28431	13.0505	10.9426	0	10.1739	20.983	13.4547	8.61136	11.1711	22.3719	0	23.2947	13.2298	9.82958	10.2391	40.3658	48.0477	18.0995	0	0	0	0	9.66291	6.84707	0
PWY-7031: protein N-glycosylation (bacterial)	0	0	0	0	0	0	0	0	0	0	0	0	3.24729	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)	11.1583	146.364	160.948	151.968	298.577	287.048	336.854	338.637	178.55	217.861	241.177	53.4408	200.682	238.063	86.1217	59.0405	244.504	260.043	151.104	0	0	0	0	67.9601	109.17	140.951
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	0	0	0	0	0	0	0	13.3223	0	0	0	0	0	0	0	5.81067	0	0	5.12246	0	0	0	0	9.80121	0	0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	0	6.7409	7.39912	0	18.1365	9.81426	0	36.7368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7118: chitin deacetylation	0	0	4.74108	0	5.56236	0	0	3.21667	0	0	0	0	0	0	0	1.27191	0	0	0	0	0	0	0	0	0	0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	0	6.75288	0	0	28.2062	0	0	0	0	15.1306	22.0594	0	0	4.44302	4.99047	76.6233	0	0	63.2311	44.7947	0	0	0	0	0	0
PWY-7185: UTP and CTP dephosphorylation I	0	4.62155	0	14.596	14.6325	0	0	0	0	12.8125	16.0611	0	0	2.98581	3.35715	57.9797	0	0	47.1845	0	0	0	0	0	0	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	29.5844	111.925	142.546	0	21.4385	39.2833	23.0464	28.1301	10.3864	27.3143	62.8309	39.5847	110.476	147.844	158.034	172.097	140.309	150.494	169.813	122.19	0	0	0	54.9678	66.9042	36.2455
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	0	120.242	123.238	15.2667	35.0761	55.9458	35.826	42.6975	16.4767	41.5297	17.3695	0	62.2287	3.46461	24.1297	61.8654	110.574	25.3955	50.7861	0	0	0	0	0	0	53.7881
PWY-7199: pyrimidine deoxyribonucleosides salvage	557.323	606.888	429.272	322.162	378.996	397.617	381.564	317.05	281.515	402.305	331.047	487.456	267.661	264.414	351.34	411.618	284.293	323.29	362.569	541.895	277.108	301.087	399.955	504.108	491.153	475.753
PWY-7208: superpathway of pyrimidine nucleobases salvage	320.649	159.68	218.248	78.4253	65.3857	62.3943	69.8205	51.8686	50.0617	64.6764	156.578	326.859	169.533	202.197	178.106	146.101	211.384	227.12	203.837	192.63	232.816	173.408	228.398	303.094	264.773	72.0345
PWY-7209: superpathway of pyrimidine ribonucleosides degradation	0	4.18013	0	0	0	0	0	6.65355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	0	7.4159	0	0	15.4193	0	0	0	0	15.0092	22.8576	0	0	4.90949	5.51352	78.9098	0	0	65.9353	0	0	0	0	0	0	0
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	0	3.62888	0	0	26.4032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	304.891	148.942	186.786	62.3423	50.8542	49.261	54.519	39.2548	39.0692	50.6721	358.818	311.689	327.273	346.866	375.35	429.092	276.921	244.832	403.526	163.114	318.088	169.202	201.678	345.019	239.998	57.1086
PWY-7221: guanosine ribonucleotides de novo biosynthesis	680.31	767.82	635.022	498.347	536.63	490.868	499.318	531.381	474.888	505.849	420.844	638.36	424.198	489.839	521.93	475.808	487.374	449.004	473.72	716.128	590.353	357.625	585.864	702.846	622.358	640.78
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	304.891	148.942	186.786	62.3423	50.8542	49.261	54.519	39.2548	39.0692	50.6721	358.818	311.689	327.273	346.866	375.35	429.092	276.921	244.832	403.526	163.114	318.088	169.202	201.678	345.019	239.998	57.1086
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	428.468	250.626	289.098	111.125	93.1075	89.6941	98.6886	73.1928	72.497	92.2086	400.79	427.889	377.079	414.308	443.197	458.348	356.581	322.561	450.363	267.635	423.565	236.473	303.808	470.095	353.024	104.99
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	508.373	405.536	427.054	184.161	164.251	157.196	172.811	128.871	125.096	160.6	437.676	516.026	412.34	435.61	472.22	488.897	424.601	409.677	510.749	384.039	423.568	321.227	391.177	535.312	460.004	181.917
PWY-7234: inosine-5'-phosphate biosynthesis III	0	16.3976	30.3385	23.1765	80.9053	31.2795	15.3715	49.3724	0	0	45.1349	0	36.8439	46.8936	123.731	49.3181	76.3824	184.216	90.1599	0	0	0	0	6.77139	8.01727	0
PWY-7237: myo-, chiro- and scyllo-inositol degradation	0	21.3399	37.2734	20.8275	50.5939	0	0	47.7991	15.1009	0	0	0	127.52	0	0	142.422	0	308.298	186.498	0	0	0	0	0	0	0
PWY-7238: sucrose biosynthesis II	427.677	125.566	200.204	113.118	298.404	226.349	271.025	293.914	141.158	207.103	380.58	513.859	430.126	392.412	342.186	311.573	370.249	329.001	328.245	381.841	326.55	343.493	448.292	441.956	492.975	217.597
PWY-7242: D-fructuronate degradation	17.6799	27.6828	13.6775	0	14.9469	0	11.6733	27.7376	0	0	84.2818	20.2292	39.2336	83.738	16.8768	15.9733	29.9417	58.0214	32.6021	142.746	50.4041	0	25.706	60.7658	121.273	11.6181
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	452.121	255.957	341.875	199.438	296.117	305.868	310.004	263.602	192.294	244.819	271.199	449.111	268.191	288.459	231.989	226.022	303.404	312.474	273.214	482.893	308.091	281.097	361.46	387.725	406.209	249.466
PWY-7254: TCA cycle VII (acetate-producers)	0	0	7.7504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	318.702	0	0	0	18.9705	0	0	31.6907	0	0	190.851	316.445	99.8211	162.838	150.65	201.607	160.985	150.846	196.719	233.31	217.796	242.945	286.848	294.124	326.477	46.0012
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	0	15.6136	26.4181	16.1858	25.1567	18.5386	16.2374	29.485	33.7948	51.7947	0	0	7.02404	22.2134	5.42892	0	1.7115	8.69506	6.14665	0	0	0	0	0	0	20.7975
PWY-7316: dTDP-N-acetylviosamine biosynthesis	6.31945	0	0	0	0	0	0	0	0	0	81.4714	0	94.3084	13.3854	82.5243	82.3276	33.7541	78.146	60.7277	0	0	0	0	0	3.41403	0
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	68.1167	0	22.7209	0	6.78821	0	0	3.99003	0	0	60.1597	35.6915	62.889	39.9666	18.6856	56.2802	90.4993	104.748	87.2743	25.7869	66.9269	0	0	42.9122	32.89	19.288
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	0	6.95659	44.4529	12.5377	32.6946	13.1891	27.9038	36.3282	10.4873	17.6396	18.0654	31.4949	54.8991	10.7729	12.0943	27.6048	83.4597	46.3752	40.6993	0	0	0	0	22.4945	10.844	17.3666
PWY-7340: 9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)	0	0	0	0	4.25083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7345: superpathway of anaerobic sucrose degradation	0	0	15.7539	24.1397	0	0	15.9567	0	0	0	52.214	0	90.037	94.2	57.1596	90.7328	132.985	145.857	113.791	0	0	0	0	0	96.3137	0
PWY-7356: thiamine diphosphate salvage IV (yeast)	3.55332	14.9163	0	0	5.53059	0	11.4418	21.1901	0	0	0	0	0	0	0	0	0	5.86113	0	0	0	0	0	0	2.49484	18.0598
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	379.416	68.5963	126.199	114.606	179.258	184.177	212.816	168.211	103.701	181.256	200.561	287.198	157.895	206.193	204.455	226.763	170.507	171.65	215.985	425.757	295.218	388.721	359.675	251.767	278.767	122.271
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	0	14.2709	0	0	0	0	0	0	0	0	11.9479	0	4.61055	3.46758	31.2432	3.83233	19.3793	72.2483	14.7379	0	0	0	0	0	0	0
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	10.2426	153.137	162.665	110.605	97.8022	52.3145	74.4032	57.8599	49.7035	56.0565	20.0039	59.0031	70.1069	138.534	36.4133	13.1985	40.9823	52.4164	19.7138	0	0	0	0	10.9544	28.1741	73.9702
PWY-7385: 1,3-propanediol biosynthesis (engineered)	0	0	14.9234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7392: taxadiene biosynthesis (engineered)	0	0	0	0	0	0	0	0	0	0	95.8605	0	38.179	35.6371	9.82793	28.8978	17.5543	24.8978	51.2337	0	0	0	0	0	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	0	106.534	0	0	31.0287	0	107.623	133.939	0	72.5765	105.545	0	136.514	140.436	122.696	93.2109	186.391	209.164	141.453	0	0	0	0	0	0	88.1854
PWY-7456: &beta;-(1,4)-mannan degradation	51.8282	0	20.1801	0	5.69991	0	13.6207	20.9245	0	0	45.8691	26.6607	47.502	31.3574	14.6298	39.6399	68.676	83.1769	64.5459	18.6866	55.7915	0	0	30.8408	23.3708	15.8684
PWY-7560: methylerythritol phosphate pathway II	484.596	0	24.617	42.4424	18.132	55.5149	31.7708	0	75.4729	0	166.468	527.625	77.3735	146.485	178.634	182.58	150.683	231.954	192.664	420.141	285.243	367.681	390.17	516.611	492.215	52.2804
PWY-7663: gondoate biosynthesis (anaerobic)	538.108	162.803	173.188	131.887	201.448	170.038	223.478	210.209	102.589	224.91	455.336	492.473	419.183	459.016	527.491	523.859	443.93	470.74	529.614	683.326	475.693	368.69	434.001	536.761	470.938	177.269
PWY-7664: oleate biosynthesis IV (anaerobic)	0	19.4504	6.31811	0	23.7279	38.8131	0	0	13.0602	0	285.282	0	342.417	276.032	279.582	195.443	240.648	232.046	232.445	0	0	0	0	0	0	8.5655
PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	0	0	0	0	0	0	0	8.26574	0	0	199.85	25.3877	239.872	211.038	183.471	123.859	126.604	148.188	150.342	0	0	0	0	0	0	0
PWY-7731: superpathway of photosynthetic hydrogen production	0	0	0	0	0	0	3.71438	0	0.915747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7761: NAD salvage pathway II (PNC IV cycle)	78.413	0	18.43	12.9865	10.179	0	0	8.32508	0	0	33.0169	137.671	98.9082	91.8827	152.289	145.621	165.21	103.492	160.384	0	0	164.373	0	105.717	155.695	7.78896
PWY-7790: UMP biosynthesis II	652.286	830.663	635.202	428.256	520.958	542.889	584.478	491.476	392.203	499.24	426.4	620.958	394.104	396.832	448.415	383.471	452.052	452.47	454.212	570.423	477.793	501.393	591.111	626.427	594.622	558.858
PWY-7791: UMP biosynthesis III	652.286	830.663	635.202	428.256	520.958	542.889	584.478	491.476	392.203	499.24	426.4	620.958	394.104	396.832	448.415	383.471	452.052	452.47	454.212	570.423	477.793	501.393	591.111	626.427	594.622	558.858
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	524.97	604.032	455.738	285.966	317.352	378.556	390.335	299.073	227.255	345.754	358.051	527.332	317.945	344.225	365.303	372.136	341.751	380.066	388.919	522.464	438.276	184.508	447.669	478.604	479.67	386.635
PWY-7858: (5Z)-dodecenoate biosynthesis II	0	11.5383	3.47406	0	8.02424	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87708	0	0	0	0	0	0	0
PWY-7883: anhydromuropeptides recycling II	0	0	0	0	0	0	0	0	0	0	16.2904	0	0	10.0777	6.75874	19.9627	7.43513	4.03127	16.1048	0	0	0	0	0	0	0
PWY-7942: 5-oxo-L-proline metabolism	0	2.05111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)	581.999	678.109	495.694	275.224	361.616	379.085	390.744	278.788	273.39	384.761	381.748	598.042	370.111	403.062	442.302	442.802	389.881	436.522	457.858	608.758	447.507	447.995	489.983	608.521	574.921	416.298
PWY-7977: L-methionine biosynthesis IV	687.977	680.116	519.585	301.286	358.836	385.249	382.514	247.808	291.04	335.511	373.588	595.218	327.76	345.286	407.914	396.118	367.968	418.506	403.598	609.168	555.863	453.556	525.874	588.106	644.57	421.187
PWY-7992: superpathway of menaquinol-8 biosynthesis III	0	18.2566	0	0	0	0	0	0	0	0	28.4165	0	11.478	8.9531	52.2668	9.78154	40.9773	108.679	34.7166	0	0	0	0	0	0	0
PWY-8004: Entner-Doudoroff pathway I	38.232	13.073	22.6101	54.2476	23.8668	0	12.7396	0	0	48.2863	112.757	45.7705	106.956	167.098	118.872	99.95	68.7327	139.385	125.891	0	0	0	49.4609	117.189	181.865	60.8319
PWY-8073: lipid IVA biosynthesis (P. putida)	0	15.736	5.07452	19.7599	63.9486	12.0539	18.2988	20.4245	23.9525	39.7893	253.354	4.54776	292.195	250.176	248.442	199.27	180.502	206.897	225.899	0	0	0	0	29.4767	0	0
PWY-8131: 5'-deoxyadenosine degradation II	7.07349	140.742	148.929	95.6499	144.984	66.2129	84.8279	80.0671	49.9261	65.6716	72.6461	9.78524	40.2868	71.9055	6.9725	5.65961	84.9348	30.9247	7.29541	0	0	0	0	0	8.2177	143.964
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	5.8348	74.6118	122.764	111.183	100.441	94.4321	137.039	133.161	114.596	100.312	203.932	85.8796	254.222	277.592	173.372	201.394	358.957	211.611	225.629	0	0	70.4638	0	72.7641	58.5463	102.81
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	40.4015	21.1012	13.1646	0	28.5094	14.4029	10.2894	27.1741	5.16586	23.0266	88.9174	2.73431	47.6036	80.2244	78.6744	38.5616	58.5341	68.7539	51.2923	27.3773	0	0	0	9.36946	26.6929	19.4683
PWY-8188: L-alanine degradation VI (reductive Stickland reaction)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91351	0	0	4.27028	0	0	0	0	0	0	0
PWY-8189: L-alanine degradation V (oxidative Stickland reaction)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91351	0	0	4.27028	0	0	0	0	0	0	0
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	0	0	12.2873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	307.875	318.627	345.101	149.317	136.46	126.854	144.479	109.077	103.55	133.069	308.411	379.369	288.413	335.678	297.47	263.056	322.88	338.42	319.118	334.133	284.447	247.282	238.153	370.563	353.712	147.359
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	17.6875	36.0962	29.0871	40.4147	15.4642	20.1708	52.7452	17.314	19.2365	13.6196	0	0	45.9179	0	9.97383	10.3665	33.9266	37.6038	20.4087	0	0	0	0	13.6296	7.80106	35.1525
PWY0-1061: superpathway of L-alanine biosynthesis	0	13.8577	4.39858	0	6.75239	0	8.89663	13.9478	0	0	0	0	0	0	0	6.40884	0	0	4.95197	0	0	0	0	13.821	8.6646	11.1416
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0	112.705	124.67	0	0	0	4.3789	0	0	0	13.4895	0	30.0051	88.8692	20.9387	35.2486	53.9376	33.0902	30.0169	0	0	0	0	6.25185	5.89722	0
PWY0-1261: anhydromuropeptides recycling I	0	0	0	0	0	0	0	0	0	0	16.2904	14.2211	42.4005	32.6473	9.48522	61.4309	24.9473	37.7528	47.5123	0	0	0	0	0	0	0
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	0	0	4.99538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation	106.569	203.399	301.443	272.397	361.849	345.437	382.403	330.174	206.036	341.185	270.872	182.521	236.733	279.201	197.488	234.904	298.53	238.592	239.224	0	0	301.253	167.625	212.568	236.814	245.435
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	30.462	15.5711	37.4607	23.395	27.3447	26.9217	49.0459	11.1479	0	24.7377	173.85	14.7068	147.808	212.796	16.7297	13.1233	169.594	121.101	24.4356	0	0	0	0	11.572	8.8501	15.5252
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	0	16.8529	27.3127	22.8323	25.1955	27.2774	48.0317	12.0087	0	25.1944	52.3671	0	58.8488	64.2516	12.6378	10.8201	94.2377	46.9562	19.9349	0	0	53.2983	0	4.87434	2.76448	12.5953
PWY0-1319: CDP-diacylglycerol biosynthesis II	538.227	651.074	503.719	265.093	311.693	323.64	322.529	241.767	239.667	307.641	407.783	524.788	364.105	380.506	450.191	391.24	434.074	418.26	409.186	529.981	390.903	297.331	560.825	513.959	507.962	362.736
PWY0-1338: polymyxin resistance	0	1.4419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1415: superpathway of heme b biosynthesis from uroporphyrinogen-III	0	2.74293	8.88734	0	0	0	0	4.31287	0	0	0	0	0	3.96367	0	0	2.64544	0	0	0	0	0	0	0	0	0
PWY0-1477: ethanolamine utilization	24.9171	29.5409	59.0647	70.7406	92.4537	33.9773	163.533	52.1106	9.10458	36.4307	62.942	10.6704	29.608	63.6927	5.91741	7.67461	34.7514	24.2527	15.4355	0	0	0	0	31.7176	26.5095	65.9206
PWY0-1479: tRNA processing	0	3.47625	24.2165	0	26.1945	0	0	0	0	0	9.67565	0	0	0	0	51.6655	17.2729	0	31.2484	0	0	0	0	0	5.11475	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	733.246	66.2741	93.124	66.213	79.7465	57.4381	103.857	55.4191	29.7449	31.855	246.616	664.026	256.407	242.004	144.467	331.408	366.471	329.096	343.323	765.86	521.838	579.571	656.467	713.541	753.726	74.0967
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	341.087	319.71	331.561	143.816	125.716	124.41	138.399	102.239	97.7876	126.399	199.921	374.42	146.749	229.065	285.623	174.7	213.881	265.444	225.19	276.7	290.992	231.319	311.14	408.076	333.669	140.224
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0	2.32431	0	0	26.0714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.8537	0	0	0	0	0	0
PWY0-301: L-ascorbate degradation I (bacterial, anaerobic)	0	0	10.0247	0	15.0476	0	0	0	0	6.93444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4823
PWY0-42: 2-methylcitrate cycle I	0	0	1.1145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	329.078	0	0	0	8.67456	0	0	12.144	0	0	212.19	369.512	119.701	189.788	163.201	220.853	176.82	161.025	199.909	213.897	194.165	221.908	281.896	442.611	404.185	24.5971
PWY0-862: (5Z)-dodecenoate biosynthesis I	0	17.5217	5.44485	15.4458	20.7283	34.4635	10.5767	0	11.4087	0	265.616	0	326.731	255.73	256.603	175.908	222.272	211.847	210.813	0	0	0	0	0	0	7.39399
PWY1ZNC-1: assimilatory sulfate reduction IV	0	0	5.23199	8.89605	0	0	5.92563	0	0	0	0	0	0	0	0	0	0	3.3256	0	0	0	0	0	0	0	8.38225
PWY3O-4107: NAD salvage pathway V (PNC V cycle)	0	0	4.77805	0	9.73715	0	17.8772	14.7601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4658
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	22.4693	11.0704	28.4568	26.3512	14.365	0	17.1546	20.8727	5.19372	0	0	47.7667	58.0003	20.403	16.391	67.1795	55.2062	32.8559	38.6348	0	0	0	0	119.61	87.7254	8.53673
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	22.4693	11.0704	28.4568	26.3512	14.365	0	17.1546	20.8727	5.19372	0	0	47.7667	58.0003	20.403	16.391	67.1795	55.2062	32.8559	38.6348	0	0	0	0	119.61	87.7254	8.53673
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	6.71655	12.2357	15.8046	18.7438	21.9829	21.5569	38.5729	9.22226	0	19.4993	10.1026	0	24.5509	8.11956	6.48187	9.31123	10.2007	26.2246	16.8683	0	0	0	0	8.13369	6.52077	0
PWY66-389: phytol degradation	0	0	1.06287	0	9.26223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY66-391: fatty acid &beta;-oxidation VI (mammalian peroxisome)	0	11.5518	17.9794	0	10.121	0	15.939	9.4395	0	15.8847	0	0	0	0	0	0	0	0	1.68237	0	0	0	0	6.92454	11.4188	0
PWY66-399: gluconeogenesis III	22.8858	117.162	141.619	130.644	137.486	84.5774	106.724	86.9775	69.0917	86.4262	37.7844	0	43.3976	22.7688	0	23.1379	26.7651	52.6101	36.2641	0	0	0	0	14.2779	30.6659	85.8907
PWY66-409: superpathway of purine nucleotide salvage	0	0	62.8991	0	24.5956	0	0	0	0	0	334.12	0	260.177	338.805	45.1809	26.0577	277.584	227.816	56.4853	0	0	0	0	0	25.5989	31.2398
PWY66-429: fatty acid biosynthesis initiation (mitochondria)	597.016	692.18	458.216	351.245	368.23	409.128	362.19	315.666	310.124	355.785	524.898	537.548	503.009	543.496	548.469	555.79	537.81	518.96	564.601	712.038	510.715	517.795	487.961	574.299	553.299	470.221
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)	0	0	5.8971	0	8.5048	0	0	9.12128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87886
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)	526.414	196.889	195	43.7375	54.7118	100.478	101.63	59.56	36.9047	66.7401	350.413	494.766	316.419	318.518	397.174	370.08	317.078	338.489	366.212	578.651	495.474	400.428	414.588	486.798	463.999	90.932
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	511.256	5.2906	0	0	27.9109	0	21.4476	8.66483	0	0	242.284	506.814	132.735	236.549	284.383	277.281	190.362	182.053	229.759	451.12	424.546	377.846	442.954	511.247	449.346	19.3123
REDCITCYC: TCA cycle VI (Helicobacter)	0	0	4.32351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHAMCAT-PWY: L-rhamnose degradation I	322.722	27.7929	61.7941	69.2959	98.3945	83.1942	84.8211	86.1224	68.7027	61.826	308.819	340.02	255.532	221.34	319.598	355.163	256.261	229.534	343.408	206.566	255.289	271.06	265.145	483.635	419.982	55.3443
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	333.654	188.009	184.466	122.931	193.845	146.687	144.481	85.8959	61.7068	103.995	251.4	334.335	119.286	243.065	143.952	217.812	129.455	238.042	221.214	275.574	321.429	218.621	336.224	443.68	393.062	157.446
RUMP-PWY: formaldehyde oxidation I	0	0	0	0	7.85465	0	0	0	0	14.4056	0	0	0	0	0	0	0	2.17216	0	0	0	0	0	0	0	0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	23.5975	18.8585	24.9705	0	8.73242	0	25.8706	4.97984	0	8.04852	106.183	0	50.7838	95.9267	5.39815	10.4188	85.8248	70.5881	13.3972	0	0	0	0	4.86187	0	11.3326
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	482.109	289.386	311.777	197.684	200.505	100.645	191.146	143.869	86.4838	125.222	310.908	480.478	266.637	270.225	324.463	293.748	278.159	258.516	322.579	519.311	336.523	327.751	386.282	460.257	465.387	179.397
SO4ASSIM-PWY: assimilatory sulfate reduction I	0	13.0823	21.0319	8.89605	0	10.8506	5.92563	13.27	6.98988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53639	0	8.38225
