"","variable_id","ms2_files_id","ms2_spectrum_id","Compound.name","CAS.ID","HMDB.ID","KEGG.ID","Lab.ID","Adduct","mz.error","mz.match.score","RT.error","RT.match.score","CE","SS","Total.score","Database","Level","Ben.Oli.20230331.01","Ben.Oli.20230331.02","Ben.Oli.20230331.03","Ben.Oli.20230331.04","Ben.Oli.20230331.05","Ben.Oli.20230331.06","Ben.Oli.20230331.07","Ben.Oli.20230331.08","Ben.Oli.20230331.09","Ben.Oli.20230331.10","Ben.Oli.20230331.11","Ben.Oli.20230331.12","Ben.Oli.20230331.13","Ben.Oli.20230331.14","Ben.Oli.20230331.15","Ben.Oli.20230331.16","Ben.Oli.20230331.17","Ben.Oli.20230331.18","Ben.Oli.20230331.19","Ben.Oli.20230331.20","Ben.Oli.20230331.21","Ben.Oli.20230331.22","Ben.Oli.20230331.23","Ben.Oli.20230331.24","Ben.Oli.20230331.25","Ben.Oli.20230331.26"
"339","M203T336_NEG",NA,NA,"Pirimicarb","23103-98-2",NA,"C11079","C11079","(M+H-2H2O)+",1.38947936356715,0.998456669839326,NA,NA,NA,0,0.998456669839326,"kegg_database",1,69286509.401891,64231483.1905369,73421677.9867939,106754611.279744,54888181.2678985,129385404.876712,107307500.414248,61575375.9830286,140223649.383484,109482037.364373,146820722.383416,157706205.686772,126219556.56806,207159321.212524,204295294.23189,60687647.3081435,149597191.864357,155582752.756864,95054814.073749,121664607.9263,59977291.4553231,120382034.860896,103839387.637563,97554944.4026449,94847524.9731948,98385615.3815596
"340","M203T336_NEG",NA,NA,"Cycloheptanecarboxylic acid","1460-16-8",NA,"C12104","C12104","(M+CH3COO+2H)+",1.86052063639863,0.997234601148683,NA,NA,NA,0,0.997234601148683,"kegg_database",1,69286509.401891,64231483.1905369,73421677.9867939,106754611.279744,54888181.2678985,129385404.876712,107307500.414248,61575375.9830286,140223649.383484,109482037.364373,146820722.383416,157706205.686772,126219556.56806,207159321.212524,204295294.23189,60687647.3081435,149597191.864357,155582752.756864,95054814.073749,121664607.9263,59977291.4553231,120382034.860896,103839387.637563,97554944.4026449,94847524.9731948,98385615.3815596
"341","M204T307_NEG",NA,NA,"2,6-Dichlorophenol","87-65-0",NA,"C07096","C07096","(M+CH3CN+H)+",2.20046938999019,0.99613384048444,NA,NA,NA,0,0.99613384048444,"kegg_database",1,11947302.9640745,11224740.3767313,20428936.2769949,15644090.7053818,15033558.3371011,10761135.0136347,12528509.5998094,9171502.9909951,8315633.58703534,6841241.6850621,5961778.8418284,7530461.04557043,10095842.4559299,8197824.99725257,6238584.90878074,4667043.05821374,1669236.30445608,2006958.4177329,4182007.26440799,4699815.97449479,5938330.07548603,1830186.13764511,11130089.9207602,3140422.81281733,3263520.76835014,9063279.60027661
"342","M204T307_NEG",NA,NA,"Methyl (methylthio)methyl disulfide","42474-44-2","HMDB31875",NA,"FDB008560","(M+CH3CN+Na)+",5.51871561007999,0.975929452371345,NA,NA,NA,0,0.975929452371345,"foodb_database",10,11947302.9640745,11224740.3767313,20428936.2769949,15644090.7053818,15033558.3371011,10761135.0136347,12528509.5998094,9171502.9909951,8315633.58703534,6841241.6850621,5961778.8418284,7530461.04557043,10095842.4559299,8197824.99725257,6238584.90878074,4667043.05821374,1669236.30445608,2006958.4177329,4182007.26440799,4699815.97449479,5938330.07548603,1830186.13764511,11130089.9207602,3140422.81281733,3263520.76835014,9063279.60027661
"343","M204T307_NEG",NA,NA,"Ethyl methyl trisulfide","31499-71-5","HMDB38891",NA,"FDB018353","(M+CH3CN+Na)+",5.51871561007999,0.975929452371345,NA,NA,NA,0,0.975929452371345,"foodb_database",10,11947302.9640745,11224740.3767313,20428936.2769949,15644090.7053818,15033558.3371011,10761135.0136347,12528509.5998094,9171502.9909951,8315633.58703534,6841241.6850621,5961778.8418284,7530461.04557043,10095842.4559299,8197824.99725257,6238584.90878074,4667043.05821374,1669236.30445608,2006958.4177329,4182007.26440799,4699815.97449479,5938330.07548603,1830186.13764511,11130089.9207602,3140422.81281733,3263520.76835014,9063279.60027661
"344","M204T336_NEG",NA,NA,"Acetyl-lysine","NA","HMDB0000206","C02727","HILIC_60","(M+NH4-2H)-",9.07810709875889,0.936196748881634,0.922591552734389,0.999527236691598,NA,0,0.967861992786616,"HILIC.database",3,7690917.98816857,6064584.42097993,6033347.26544232,9743941.93973817,6389847.08643552,12777545.5852508,9403735.16041773,7769569.28642792,12718161.8805833,10892961.2715745,14217101.1299189,15121819.5090941,11847063.8933948,19412856.9709093,19748993.9856716,6201199.92881634,14530855.1602407,14876721.9356756,8970057.54162123,11543890.6269289,5126277.80752192,11284534.418003,9621674.61880478,7490805.86663596,9326088.46876662,8897349.84565541
"345","M205T243_NEG",NA,NA,"Diisopropyl sulfate","2973-10-6",NA,"C19230","C19230","(M+Na)+",0.902120979660026,0.999349154082594,NA,NA,NA,0,0.999349154082594,"kegg_database",1,50560817.7140978,42112287.701872,42843014.7381115,38816838.7861593,60941552.5552847,43109945.7464285,32314256.2519011,61636129.6972789,19062186.1590687,1076687.09855924,12880108.3732385,15650124.0116748,13582908.9209274,32506323.1543108,26277085.2440913,19384337.4022336,14359810.3087584,12465057.8660097,27795672.4242354,29231750.518683,31740193.5077371,32805849.3002661,33038426.2517076,28803080.7232025,42559223.8362693,41074790.9391682
"346","M207T378_NEG",NA,NA,"(-)-Anabasine","494-52-0",NA,"C11357","C11357","(M-H+2Na)+",0.0725331936024531,0.999995791157518,NA,NA,NA,0,0.999995791157518,"kegg_database",1,24416105.5724101,5558347.44890883,2753993.0420777,13205377.5957242,3647610.9499909,9697571.6797729,5530037.36384335,6039410.36401363,25469412.3530837,7739389.26737679,7461936.64005734,10560399.4772821,8122679.02344375,42868621.7623644,96972435.6342775,16115375.6664696,52785867.9641127,16487816.6381423,52964458.9981149,53089707.418069,38694326.0412882,63095488.1484558,57068362.2222127,16148017.6711909,11424008.4178163,73560102.6256502
"347","M207T378_NEG",NA,NA,"Mevalonate","NA","HMDB0000227","C00418","HILIC_70","(M+CH3COO)-",0.827466806399002,0.999452388941143,13.3349425048828,0.905933592473788,NA,0,0.952692990707466,"HILIC.database",3,24416105.5724101,5558347.44890883,2753993.0420777,13205377.5957242,3647610.9499909,9697571.6797729,5530037.36384335,6039410.36401363,25469412.3530837,7739389.26737679,7461936.64005734,10560399.4772821,8122679.02344375,42868621.7623644,96972435.6342775,16115375.6664696,52785867.9641127,16487816.6381423,52964458.9981149,53089707.418069,38694326.0412882,63095488.1484558,57068362.2222127,16148017.6711909,11424008.4178163,73560102.6256502
"348","M211T290_NEG",NA,NA,"Dihydro-3-(2-octenyl)-2,5-furandione","42482-06-4","HMDB33102",NA,"FDB011097","(M+H)+",1.86892887334977,0.997209584360448,NA,NA,NA,0,0.997209584360448,"foodb_database",10,194524904.274913,142583811.810575,190228602.527272,170195950.88449,196300569.717335,150450045.064358,169857542.369621,167952664.604113,308307169.205018,327460192.954411,258054485.19224,257159010.164193,370100166.403068,339124795.614159,420417853.732023,351625677.118941,595160292.945288,591543590.849424,177990606.813083,205479538.326236,146455378.906995,1607066.84406985,632192582.606421,624513860.654117,516606189.67125,646683023.68727
"349","M211T290_NEG",NA,NA,"(-)-Carvone","6485-40-1",NA,"C01767","C01767","(M+CH3COO+2H)+",1.85503387328367,0.997250865274108,NA,NA,NA,0,0.997250865274108,"kegg_database",1,194524904.274913,142583811.810575,190228602.527272,170195950.88449,196300569.717335,150450045.064358,169857542.369621,167952664.604113,308307169.205018,327460192.954411,258054485.19224,257159010.164193,370100166.403068,339124795.614159,420417853.732023,351625677.118941,595160292.945288,591543590.849424,177990606.813083,205479538.326236,146455378.906995,1607066.84406985,632192582.606421,624513860.654117,516606189.67125,646683023.68727
"350","M211T290_NEG",NA,NA,"Jasmonic acid",NA,"HMDB0032797","C08491","LMFA02020001","(M+H)+",1.86753387332317,0.99721374262589,NA,NA,NA,0,0.99721374262589,"lipidmaps_database",9,194524904.274913,142583811.810575,190228602.527272,170195950.88449,196300569.717335,150450045.064358,169857542.369621,167952664.604113,308307169.205018,327460192.954411,258054485.19224,257159010.164193,370100166.403068,339124795.614159,420417853.732023,351625677.118941,595160292.945288,591543590.849424,177990606.813083,205479538.326236,146455378.906995,1607066.84406985,632192582.606421,624513860.654117,516606189.67125,646683023.68727
"351","M211T290_NEG",NA,NA,"(+)-Sabinone",NA,NA,"C01868","C01868","(M+CH3COO+2H)+",1.85503387328367,0.997250865274108,NA,NA,NA,0,0.997250865274108,"kegg_database",1,194524904.274913,142583811.810575,190228602.527272,170195950.88449,196300569.717335,150450045.064358,169857542.369621,167952664.604113,308307169.205018,327460192.954411,258054485.19224,257159010.164193,370100166.403068,339124795.614159,420417853.732023,351625677.118941,595160292.945288,591543590.849424,177990606.813083,205479538.326236,146455378.906995,1607066.84406985,632192582.606421,624513860.654117,516606189.67125,646683023.68727
"352","M211T290_NEG",NA,NA,"Traumatic acid","6402-36-4",NA,"C16308","C16308","(M+H-H2O)+",1.85503387328367,0.997250865274108,NA,NA,NA,0,0.997250865274108,"kegg_database",1,194524904.274913,142583811.810575,190228602.527272,170195950.88449,196300569.717335,150450045.064358,169857542.369621,167952664.604113,308307169.205018,327460192.954411,258054485.19224,257159010.164193,370100166.403068,339124795.614159,420417853.732023,351625677.118941,595160292.945288,591543590.849424,177990606.813083,205479538.326236,146455378.906995,1607066.84406985,632192582.606421,624513860.654117,516606189.67125,646683023.68727
"353","M211T290_NEG",NA,NA,"Sedanonic acid","6697-07-0","HMDB32871",NA,"FDB010851","(M+H)+",1.86892887334977,0.997209584360448,NA,NA,NA,0,0.997209584360448,"foodb_database",10,194524904.274913,142583811.810575,190228602.527272,170195950.88449,196300569.717335,150450045.064358,169857542.369621,167952664.604113,308307169.205018,327460192.954411,258054485.19224,257159010.164193,370100166.403068,339124795.614159,420417853.732023,351625677.118941,595160292.945288,591543590.849424,177990606.813083,205479538.326236,146455378.906995,1607066.84406985,632192582.606421,624513860.654117,516606189.67125,646683023.68727
"354","M211T290_NEG",NA,NA,"Lycocasuarinen acid C",NA,NA,NA,"LMFA01050596","(M+H)+",1.86753387332317,0.99721374262589,NA,NA,NA,0,0.99721374262589,"lipidmaps_database",9,194524904.274913,142583811.810575,190228602.527272,170195950.88449,196300569.717335,150450045.064358,169857542.369621,167952664.604113,308307169.205018,327460192.954411,258054485.19224,257159010.164193,370100166.403068,339124795.614159,420417853.732023,351625677.118941,595160292.945288,591543590.849424,177990606.813083,205479538.326236,146455378.906995,1607066.84406985,632192582.606421,624513860.654117,516606189.67125,646683023.68727
"355","M211T290_NEG",NA,NA,"2-furan-octanoic acid",NA,NA,NA,"LMFA01150037","(M+H)+",1.86753387332317,0.99721374262589,NA,NA,NA,0,0.99721374262589,"lipidmaps_database",9,194524904.274913,142583811.810575,190228602.527272,170195950.88449,196300569.717335,150450045.064358,169857542.369621,167952664.604113,308307169.205018,327460192.954411,258054485.19224,257159010.164193,370100166.403068,339124795.614159,420417853.732023,351625677.118941,595160292.945288,591543590.849424,177990606.813083,205479538.326236,146455378.906995,1607066.84406985,632192582.606421,624513860.654117,516606189.67125,646683023.68727
"356","M212T273_POS",NA,NA,"2-Heptyl-4,5-dimethylthiazole","87262-50-8","HMDB40092",NA,"FDB019779","(M+H)+",4.75358904211021,0.982085126987311,NA,NA,NA,0,0.982085126987311,"foodb_database",11,22556652.9040939,7067801.28070741,19494356.2967038,12952880.5190462,3588005.79764585,10591104.9132816,12601109.995053,10335798.543031,9733294.10964612,13949411.502685,56430754.1135724,6639250.88557186,21841754.5825789,17253671.5794405,14513883.6660204,17679206.7699565,18840607.0203691,27802125.6111821,30675775.6344354,35559114.8325761,35934977.9513079,24790936.8362879,15059790.0809793,39511780.6571298,24108695.3144159,18745968.5460008
"357","M212T273_POS",NA,NA,"7,8-diaminononanoate cation",NA,NA,NA,"CHEBI:58500","(M+Na)+",0.945493457891189,0.999285089367336,NA,NA,NA,0,0.999285089367336,"chebi_database",6,22556652.9040939,7067801.28070741,19494356.2967038,12952880.5190462,3588005.79764585,10591104.9132816,12601109.995053,10335798.543031,9733294.10964612,13949411.502685,56430754.1135724,6639250.88557186,21841754.5825789,17253671.5794405,14513883.6660204,17679206.7699565,18840607.0203691,27802125.6111821,30675775.6344354,35559114.8325761,35934977.9513079,24790936.8362879,15059790.0809793,39511780.6571298,24108695.3144159,18745968.5460008
"358","M212T273_POS",NA,NA,"Atraton","1610-17-9",NA,"C19098","C19098","(M+H)+",4.82049345791324,0.981581997467178,NA,NA,NA,0,0.981581997467178,"kegg_database",5,22556652.9040939,7067801.28070741,19494356.2967038,12952880.5190462,3588005.79764585,10591104.9132816,12601109.995053,10335798.543031,9733294.10964612,13949411.502685,56430754.1135724,6639250.88557186,21841754.5825789,17253671.5794405,14513883.6660204,17679206.7699565,18840607.0203691,27802125.6111821,30675775.6344354,35559114.8325761,35934977.9513079,24790936.8362879,15059790.0809793,39511780.6571298,24108695.3144159,18745968.5460008
"359","M212T273_POS",NA,NA,"4-Ethyl-2-heptylthiazole","96693-84-4","HMDB40113",NA,"FDB019800","(M+H)+",4.75358904211021,0.982085126987311,NA,NA,NA,0,0.982085126987311,"foodb_database",11,22556652.9040939,7067801.28070741,19494356.2967038,12952880.5190462,3588005.79764585,10591104.9132816,12601109.995053,10335798.543031,9733294.10964612,13949411.502685,56430754.1135724,6639250.88557186,21841754.5825789,17253671.5794405,14513883.6660204,17679206.7699565,18840607.0203691,27802125.6111821,30675775.6344354,35559114.8325761,35934977.9513079,24790936.8362879,15059790.0809793,39511780.6571298,24108695.3144159,18745968.5460008
"360","M212T273_POS",NA,NA,"(2E)-3,7-Dimethylocta-2,6-diene-1-thiol","39067-80-6",NA,"C22269","C22269","(M+CH3CN+H)+",4.92950654205515,0.980747711024306,NA,NA,NA,0,0.980747711024306,"kegg_database",5,22556652.9040939,7067801.28070741,19494356.2967038,12952880.5190462,3588005.79764585,10591104.9132816,12601109.995053,10335798.543031,9733294.10964612,13949411.502685,56430754.1135724,6639250.88557186,21841754.5825789,17253671.5794405,14513883.6660204,17679206.7699565,18840607.0203691,27802125.6111821,30675775.6344354,35559114.8325761,35934977.9513079,24790936.8362879,15059790.0809793,39511780.6571298,24108695.3144159,18745968.5460008
"361","M212T273_POS",NA,NA,"2,3 or 10-Mercaptopinane","23832-18-0","HMDB32377",NA,"FDB009794","(M+CH3CN+H)+",4.87634154211491,0.981156829258022,NA,NA,NA,0,0.981156829258022,"foodb_database",11,22556652.9040939,7067801.28070741,19494356.2967038,12952880.5190462,3588005.79764585,10591104.9132816,12601109.995053,10335798.543031,9733294.10964612,13949411.502685,56430754.1135724,6639250.88557186,21841754.5825789,17253671.5794405,14513883.6660204,17679206.7699565,18840607.0203691,27802125.6111821,30675775.6344354,35559114.8325761,35934977.9513079,24790936.8362879,15059790.0809793,39511780.6571298,24108695.3144159,18745968.5460008
"362","M212T273_POS",NA,NA,"N(6),N(6),N(6)-trimethyl-L-lysine","19253-88-4",NA,"C03793","CHEBI:17311","(M+Na)+",0.945493457891189,0.999285089367336,NA,NA,NA,0,0.999285089367336,"chebi_database",6,22556652.9040939,7067801.28070741,19494356.2967038,12952880.5190462,3588005.79764585,10591104.9132816,12601109.995053,10335798.543031,9733294.10964612,13949411.502685,56430754.1135724,6639250.88557186,21841754.5825789,17253671.5794405,14513883.6660204,17679206.7699565,18840607.0203691,27802125.6111821,30675775.6344354,35559114.8325761,35934977.9513079,24790936.8362879,15059790.0809793,39511780.6571298,24108695.3144159,18745968.5460008
"363","M212T273_POS",NA,NA,"N(6),N(6),N(6)-trimethyl-L-lysine zwitterion",NA,NA,NA,"CHEBI:58100","(M+Na)+",0.945493457891189,0.999285089367336,NA,NA,NA,0,0.999285089367336,"chebi_database",6,22556652.9040939,7067801.28070741,19494356.2967038,12952880.5190462,3588005.79764585,10591104.9132816,12601109.995053,10335798.543031,9733294.10964612,13949411.502685,56430754.1135724,6639250.88557186,21841754.5825789,17253671.5794405,14513883.6660204,17679206.7699565,18840607.0203691,27802125.6111821,30675775.6344354,35559114.8325761,35934977.9513079,24790936.8362879,15059790.0809793,39511780.6571298,24108695.3144159,18745968.5460008
"364","M215T247_NEG",NA,NA,"1-Dihydrocarveol","619-01-2",NA,NA,"FDB003821","(M+CH3COO+2H)+",1.78803302418373,0.99744561832275,NA,NA,NA,0,0.99744561832275,"foodb_database",10,7285683.26532803,7292415.72302012,8195746.473018,12599068.0627774,6671588.46817998,7558390.3716523,2319301.27489915,14099225.432101,8541735.69077401,12145802.8735039,4246954.99082087,6958601.58647015,5447284.20006138,12960782.2947446,20804708.4607325,12228438.8927049,10239078.9680467,10911003.1917547,1204030.69596167,822300.945050745,2135350.35481997,2101856.39887197,2501397.80173566,1291714.99129506,2404815.10614216,2718610.10064156
"365","M215T247_NEG",NA,NA,"(-)-Menthone","14073-97-3",NA,"C00843","C00843","(M+CH3COO+2H)+",1.70103302423286,0.997687866428552,NA,NA,NA,0,0.997687866428552,"kegg_database",1,7285683.26532803,7292415.72302012,8195746.473018,12599068.0627774,6671588.46817998,7558390.3716523,2319301.27489915,14099225.432101,8541735.69077401,12145802.8735039,4246954.99082087,6958601.58647015,5447284.20006138,12960782.2947446,20804708.4607325,12228438.8927049,10239078.9680467,10911003.1917547,1204030.69596167,822300.945050745,2135350.35481997,2101856.39887197,2501397.80173566,1291714.99129506,2404815.10614216,2718610.10064156
"366","M215T247_NEG",NA,NA,"Borneol","507-70-0",NA,"C01411","C01411","(M+CH3COO+2H)+",1.70103302423286,0.997687866428552,NA,NA,NA,0,0.997687866428552,"kegg_database",1,7285683.26532803,7292415.72302012,8195746.473018,12599068.0627774,6671588.46817998,7558390.3716523,2319301.27489915,14099225.432101,8541735.69077401,12145802.8735039,4246954.99082087,6958601.58647015,5447284.20006138,12960782.2947446,20804708.4607325,12228438.8927049,10239078.9680467,10911003.1917547,1204030.69596167,822300.945050745,2135350.35481997,2101856.39887197,2501397.80173566,1291714.99129506,2404815.10614216,2718610.10064156
"367","M215T404_1_NEG",NA,NA,"Patulin","149-29-1","HMDB34299",NA,"FDB012642","(M+CH3COO+2H)+",1.9893436256524,0.996839016014157,NA,NA,NA,0,0.996839016014157,"foodb_database",10,30231781.5944877,14412577.9544938,15396516.9717651,4660821.78595754,10556083.3537925,6320697.67237474,6608746.61878092,5656510.58375258,2859180.99885727,2852856.79473813,6246026.72644392,3802563.74728752,4218019.71419236,3676167.65155234,3982410.90653105,3853004.25373633,3796046.74043012,3831568.22542058,7785070.17409968,5246985.50208176,8192220.68862266,2604571.02626919,6658599.52933546,5611791.28623348,5989950.87353823,7989857.37164752
"368","M215T404_1_NEG",NA,NA,"Hexahydro-2',4-dimethylspiro[1,3-dithiolo[4,5-c]furan-2,3'(2'H)-furan]","38325-26-7","HMDB37808",NA,"FDB016953","(M+H-H2O)+",0.166796374330147,0.99997774342329,NA,NA,NA,0,0.99997774342329,"foodb_database",10,30231781.5944877,14412577.9544938,15396516.9717651,4660821.78595754,10556083.3537925,6320697.67237474,6608746.61878092,5656510.58375258,2859180.99885727,2852856.79473813,6246026.72644392,3802563.74728752,4218019.71419236,3676167.65155234,3982410.90653105,3853004.25373633,3796046.74043012,3831568.22542058,7785070.17409968,5246985.50208176,8192220.68862266,2604571.02626919,6658599.52933546,5611791.28623348,5989950.87353823,7989857.37164752
"369","M215T404_1_NEG",NA,NA,"2,5-Dihydroxybenzoate","490-79-9",NA,"C00628","C00628","(M+CH3COO+2H)+",2.0110436256715,0.996769791215137,NA,NA,NA,0,0.996769791215137,"kegg_database",1,30231781.5944877,14412577.9544938,15396516.9717651,4660821.78595754,10556083.3537925,6320697.67237474,6608746.61878092,5656510.58375258,2859180.99885727,2852856.79473813,6246026.72644392,3802563.74728752,4218019.71419236,3676167.65155234,3982410.90653105,3853004.25373633,3796046.74043012,3831568.22542058,7785070.17409968,5246985.50208176,8192220.68862266,2604571.02626919,6658599.52933546,5611791.28623348,5989950.87353823,7989857.37164752
"370","M215T404_1_NEG",NA,NA,"3,4-Dihydroxybenzoate","99-50-3",NA,"C00230","C00230","(M+CH3COO+2H)+",2.0110436256715,0.996769791215137,NA,NA,NA,0,0.996769791215137,"kegg_database",1,30231781.5944877,14412577.9544938,15396516.9717651,4660821.78595754,10556083.3537925,6320697.67237474,6608746.61878092,5656510.58375258,2859180.99885727,2852856.79473813,6246026.72644392,3802563.74728752,4218019.71419236,3676167.65155234,3982410.90653105,3853004.25373633,3796046.74043012,3831568.22542058,7785070.17409968,5246985.50208176,8192220.68862266,2604571.02626919,6658599.52933546,5611791.28623348,5989950.87353823,7989857.37164752
"371","M215T404_1_NEG",NA,NA,"2,3-Dihydroxybenzoate","303-38-8",NA,"C00196","C00196","(M+CH3COO+2H)+",2.0110436256715,0.996769791215137,NA,NA,NA,0,0.996769791215137,"kegg_database",1,30231781.5944877,14412577.9544938,15396516.9717651,4660821.78595754,10556083.3537925,6320697.67237474,6608746.61878092,5656510.58375258,2859180.99885727,2852856.79473813,6246026.72644392,3802563.74728752,4218019.71419236,3676167.65155234,3982410.90653105,3853004.25373633,3796046.74043012,3831568.22542058,7785070.17409968,5246985.50208176,8192220.68862266,2604571.02626919,6658599.52933546,5611791.28623348,5989950.87353823,7989857.37164752
"372","M215T404_1_NEG",NA,NA,"Hexahydro-2',3alpha-dimethylspiro[1,3-dithiolo[4,5-b]furan-2,3'(2'H)-furan]","38325-25-6","HMDB37809",NA,"FDB016954","(M+H-H2O)+",0.166796374330147,0.99997774342329,NA,NA,NA,0,0.99997774342329,"foodb_database",10,30231781.5944877,14412577.9544938,15396516.9717651,4660821.78595754,10556083.3537925,6320697.67237474,6608746.61878092,5656510.58375258,2859180.99885727,2852856.79473813,6246026.72644392,3802563.74728752,4218019.71419236,3676167.65155234,3982410.90653105,3853004.25373633,3796046.74043012,3831568.22542058,7785070.17409968,5246985.50208176,8192220.68862266,2604571.02626919,6658599.52933546,5611791.28623348,5989950.87353823,7989857.37164752
"373","M217T731_POS",NA,NA,"2-Hydroxy-6-oxo-6-(4'-chlorophenyl)-hexa-2,4-dienoate",NA,NA,"C06587","C06587","(M+H-2H2O)+",1.08359012742199,0.999061106984729,NA,NA,NA,0,0.999061106984729,"kegg_database",5,1720554.15329912,1175126.78700761,2956545.84954924,707129.950169967,295996.673109151,576825.046403463,1673255.44614144,781162.778519782,459177.405579162,916218.19641846,838511.416533834,980967.642448467,918253.351752614,658917.746929375,4821515.03928108,1070398.25325553,6358472.1624032,1792829.71517339,1336789.92600745,6171399.0082757,6031696.98191373,7471907.65669411,2924515.06037836,4623824.83959276,6141016.21866577,3813508.17700032
"374","M217T731_POS",NA,NA,"(2E,4Z)-6-(4-chlorophenyl)-2-hydroxy-6-oxohexa-2,4-dienoic acid",NA,NA,"C06587","CHEBI:28978","(M+H-2H2O)+",0.983590127461298,0.99922633979843,NA,NA,NA,0,0.99922633979843,"chebi_database",6,1720554.15329912,1175126.78700761,2956545.84954924,707129.950169967,295996.673109151,576825.046403463,1673255.44614144,781162.778519782,459177.405579162,916218.19641846,838511.416533834,980967.642448467,918253.351752614,658917.746929375,4821515.03928108,1070398.25325553,6358472.1624032,1792829.71517339,1336789.92600745,6171399.0082757,6031696.98191373,7471907.65669411,2924515.06037836,4623824.83959276,6141016.21866577,3813508.17700032
"375","M217T731_POS",NA,NA,"8-Chloro-2,7-dibenzofurandiol",NA,NA,"C15242","C15242","(M+H-H2O)+",0.833590127413686,0.999444256482249,NA,NA,NA,0,0.999444256482249,"kegg_database",5,1720554.15329912,1175126.78700761,2956545.84954924,707129.950169967,295996.673109151,576825.046403463,1673255.44614144,781162.778519782,459177.405579162,916218.19641846,838511.416533834,980967.642448467,918253.351752614,658917.746929375,4821515.03928108,1070398.25325553,6358472.1624032,1792829.71517339,1336789.92600745,6171399.0082757,6031696.98191373,7471907.65669411,2924515.06037836,4623824.83959276,6141016.21866577,3813508.17700032
"376","M217T731_POS",NA,NA,"8-chloro-2,7-dibenzofurandiol",NA,NA,"C15242","CHEBI:79744","(M+H-H2O)+",0.908590127366438,0.99933978921947,NA,NA,NA,0,0.99933978921947,"chebi_database",6,1720554.15329912,1175126.78700761,2956545.84954924,707129.950169967,295996.673109151,576825.046403463,1673255.44614144,781162.778519782,459177.405579162,916218.19641846,838511.416533834,980967.642448467,918253.351752614,658917.746929375,4821515.03928108,1070398.25325553,6358472.1624032,1792829.71517339,1336789.92600745,6171399.0082757,6031696.98191373,7471907.65669411,2924515.06037836,4623824.83959276,6141016.21866577,3813508.17700032
"377","M217T731_POS",NA,NA,"D-Arabinose","147-81-9","HMDB29942",NA,"FDB001219","(M-2H+3Na)+",1.72498487259531,0.997622372795351,NA,NA,NA,0,0.997622372795351,"foodb_database",11,1720554.15329912,1175126.78700761,2956545.84954924,707129.950169967,295996.673109151,576825.046403463,1673255.44614144,781162.778519782,459177.405579162,916218.19641846,838511.416533834,980967.642448467,918253.351752614,658917.746929375,4821515.03928108,1070398.25325553,6358472.1624032,1792829.71517339,1336789.92600745,6171399.0082757,6031696.98191373,7471907.65669411,2924515.06037836,4623824.83959276,6141016.21866577,3813508.17700032
"378","M217T731_POS",NA,NA,"beta-D-Apiofuranose","36465-64-2",NA,NA,"FDB001215","(M-2H+3Na)+",1.72498487259531,0.997622372795351,NA,NA,NA,0,0.997622372795351,"foodb_database",11,1720554.15329912,1175126.78700761,2956545.84954924,707129.950169967,295996.673109151,576825.046403463,1673255.44614144,781162.778519782,459177.405579162,916218.19641846,838511.416533834,980967.642448467,918253.351752614,658917.746929375,4821515.03928108,1070398.25325553,6358472.1624032,1792829.71517339,1336789.92600745,6171399.0082757,6031696.98191373,7471907.65669411,2924515.06037836,4623824.83959276,6141016.21866577,3813508.17700032
"379","M217T731_POS",NA,NA,"5-(Difluoromethyl)-1,3-benzodioxole",NA,NA,NA,"CHEBI:188810","(M-H+2Na)+",1.35859012743822,0.998524475950122,NA,NA,NA,0,0.998524475950122,"chebi_database",6,1720554.15329912,1175126.78700761,2956545.84954924,707129.950169967,295996.673109151,576825.046403463,1673255.44614144,781162.778519782,459177.405579162,916218.19641846,838511.416533834,980967.642448467,918253.351752614,658917.746929375,4821515.03928108,1070398.25325553,6358472.1624032,1792829.71517339,1336789.92600745,6171399.0082757,6031696.98191373,7471907.65669411,2924515.06037836,4623824.83959276,6141016.21866577,3813508.17700032
"380","M217T731_POS",NA,NA,"D-Apiose","639-97-4","HMDB29941",NA,"FDB001214","(M-2H+3Na)+",1.72498487259531,0.997622372795351,NA,NA,NA,0,0.997622372795351,"foodb_database",11,1720554.15329912,1175126.78700761,2956545.84954924,707129.950169967,295996.673109151,576825.046403463,1673255.44614144,781162.778519782,459177.405579162,916218.19641846,838511.416533834,980967.642448467,918253.351752614,658917.746929375,4821515.03928108,1070398.25325553,6358472.1624032,1792829.71517339,1336789.92600745,6171399.0082757,6031696.98191373,7471907.65669411,2924515.06037836,4623824.83959276,6141016.21866577,3813508.17700032
"381","M217T731_POS",NA,NA,"D-Ribose","50-69-1",NA,"C00121","C00121","(M-2H+3Na)+",1.66640987259825,0.997780928297332,NA,NA,NA,0,0.997780928297332,"kegg_database",5,1720554.15329912,1175126.78700761,2956545.84954924,707129.950169967,295996.673109151,576825.046403463,1673255.44614144,781162.778519782,459177.405579162,916218.19641846,838511.416533834,980967.642448467,918253.351752614,658917.746929375,4821515.03928108,1070398.25325553,6358472.1624032,1792829.71517339,1336789.92600745,6171399.0082757,6031696.98191373,7471907.65669411,2924515.06037836,4623824.83959276,6141016.21866577,3813508.17700032
